TS,m,sem,h,N,X,Tmax,Tmin,IntTem,Tmed,Vmax,Vmin,Intvel,Vmed,oil,Presion,Peso,Retraso,tempsuelo
40926.2083333333,1,4,5,2622,?,20.45,20.34,0.003,20.39,6.98,6.98,0,6.98,2.7,-2,1033,0,86
40926.25,1,4,6,2623,?,20.32,20.22,0.003,20.27,6.98,6.98,0,6.98,2.4,-2,1033,0,86
40926.2916666667,1,4,7,2624,?,20.2,20.09,0.003,20.15,6.98,6.98,0,6.98,2,-2,1033,0,86
40926.3333333333,1,4,8,2625,?,24,20.01,0.141,21.03,6.98,6.95,0.002,6.97,2.3,-0.7,1033.7,0,80.3
40926.375,1,4,9,2626,?,26.69,24,0.058,25.23,6.98,6.91,0.005,6.95,2.6,0.6,1034.4,0,74.6
40926.4166666667,1,4,10,2627,?,25.83,25.33,0.011,25.63,6.95,6.93,0.002,6.94,3,2,1035,0,69
40926.4583333333,1,4,11,2628,?,25.17,21.33,0.109,22.69,6.96,6.94,0.002,6.95,3.3,4,1034.7,0,60.7
40926.5,1,4,12,2629,?,20.67,18.5,0.064,19.42,6.99,6.97,0.002,6.98,3.6,6,1034.4,0,52.4
40926.5416666667,1,4,13,2630,?,18.33,16.43,0.07,17.65,6.99,6.97,0.003,6.99,4,8,1034,0,44
40926.5833333333,1,4,14,2631,?,21.67,18.67,0.076,20.19,6.99,6.9,0.007,6.94,5.3,8.7,1033.7,0,44
40926.625,1,4,15,2632,?,26.17,22.17,0.092,23.97,6.92,6.87,0.005,6.89,6.6,9.4,1033.4,0,44
40926.6666666667,1,4,16,2633,?,23.67,18.5,0.124,21.11,6.98,6.86,0.009,6.91,8,10,1033,0,44
40926.7083333333,1,4,17,2634,?,17.5,15.83,0.063,16.89,6.97,6.95,0.001,6.96,7.7,7.3,1033.7,0,54
40926.75,1,4,18,2635,?,16.83,15.33,0.05,16.03,6.99,6.94,0.004,6.97,7.4,4.6,1034.4,0,64
40926.7916666667,1,4,19,2636,?,16.33,14.5,0.085,15.06,6.99,6.94,0.004,6.97,7,2,1035,0,74
40926.8333333333,1,4,20,2637,?,16.67,14.5,0.079,15.75,6.96,6.91,0.005,6.94,6.7,1.7,1035.3,0,75.3
40926.875,1,4,21,2638,?,19.67,16,0.117,18.11,6.94,6.9,0.003,6.92,6.4,1.4,1035.6,0,76.6
40926.9166666667,1,4,22,2639,?,19,15.67,0.125,16.89,6.99,6.91,0.006,6.95,6,1,1036,0,78
40926.9583333333,1,4,23,2640,?,15.5,11.67,0.165,13.31,7.01,6.97,0.003,6.98,5.3,1,1036.3,0,83.7
40927,1,5,0,2641,?,15.33,10,0.224,12.89,7.03,6.98,0.005,7.01,4.6,1,1036.6,0,89.4
40927.0416666667,1,5,1,2642,?,10.17,7,0.228,8.28,7.07,7.03,0.004,7.06,4,1,1037,0,95
40927.0833333333,1,5,2,2643,?,8.5,6.17,0.175,7.47,7.09,7.06,0.003,7.08,4,1.7,1037,0,95.7
40927.125,1,5,3,2644,?,8.33,5.67,0.24,6.72,7.11,7.09,0.001,7.1,4,2.4,1037,0,96.4
40927.1666666667,1,5,4,2645,?,5.83,5.33,0.05,5.56,7.13,7.11,0.002,7.12,4,3,1037,0,97
40927.2083333333,1,5,5,2646,?,6.33,5.5,0.086,5.83,7.16,7.12,0.003,7.13,3.7,2.3,1037,0,97.7
40927.25,1,5,6,2647,?,9,6,0.266,7.11,7.15,7.13,0.001,7.14,3.4,1.6,1037,0,98.4
40927.2916666667,1,5,7,2648,?,21.33,9.67,0.417,15.06,7.12,7.03,0.007,7.07,3,1,1037,0,99
40927.3333333333,1,5,8,2649,?,23.33,20,0.086,21.87,7.02,6.98,0.003,7,3,2,1037.3,0,98.3
40927.375,1,5,9,2650,?,26.17,23.83,0.051,25.11,6.98,6.92,0.004,6.95,3,3,1037.6,0,97.6
40927.4166666667,1,5,10,2651,?,25,23.5,0.04,24.47,6.95,6.91,0.004,6.92,3,4,1038,0,97
40927.4583333333,1,5,11,2652,?,24.33,22,0.054,23.25,6.96,6.91,0.004,6.94,3.7,6,1037.7,0,90.3
40927.5,1,5,12,2653,?,23.17,18.33,0.129,20.51,6.99,6.93,0.006,6.95,4.4,8,1037.4,0,83.6
40927.5416666667,1,5,13,2654,?,18,16.83,0.034,17.43,6.98,6.93,0.004,6.96,5,10,1037,0,77
40927.5833333333,1,5,14,2655,?,21.13,17.83,0.086,19.51,6.94,6.87,0.006,6.91,5.3,10.3,1036.3,0,74.3
40927.625,1,5,15,2656,?,24.83,21.83,0.072,23.53,6.88,6.83,0.004,6.86,5.6,10.6,1035.6,0,71.6
40927.6666666667,1,5,16,2657,?,23.67,18.17,0.134,20.97,6.94,6.83,0.01,6.9,6,11,1035,0,69
40927.7083333333,1,5,17,2658,?,19.17,16.33,0.102,17.39,6.95,6.93,0.003,6.95,6,9.3,1035.3,0,76
40927.75,1,5,18,2659,?,17.33,15.33,0.066,16.42,6.96,6.94,0.001,6.95,6,7.6,1035.6,0,83
40927.7916666667,1,5,19,2660,?,15.83,13.5,0.097,14.94,6.97,6.92,0.004,6.95,6,6,1036,0,90
40927.8333333333,1,5,20,2661,?,16.33,14.83,0.053,15.67,6.94,6.92,0.002,6.93,5.7,5,1036.3,0,91.7
40927.875,1,5,21,2662,?,18.83,16,0.083,17.39,6.93,6.86,0.005,6.89,5.4,4,1036.6,0,93.4
40927.9166666667,1,5,22,2663,?,19.33,15.17,0.131,17.44,6.94,6.89,0.005,6.91,5,3,1037,0,95
40927.9583333333,1,5,23,2664,?,16,12.33,0.138,14.31,6.99,6.94,0.004,6.97,4.3,2.7,1037.3,0,96
40928,1,6,0,2665,?,15.67,10.5,0.276,12.28,7.02,6.98,0.004,7,3.6,2.4,1037.6,0,97
40928.0416666667,1,6,1,2666,?,9.33,7,0.151,8.11,7.07,7.01,0.004,7.04,3,2,1038,0,98
40928.0833333333,1,6,2,2667,?,8.33,6.5,0.137,7.53,7.09,7.05,0.003,7.07,2.3,2,1037.7,0,98.3
40928.125,1,6,3,2668,?,8.33,5.5,0.23,6.78,7.11,7.09,0.002,7.09,1.6,2,1037.4,0,98.6
40928.1666666667,1,6,4,2669,?,6,5.5,0.049,5.72,7.11,7.09,0.001,7.1,1,2,1037,0,99
40928.2083333333,1,6,5,2670,?,6.5,5.67,0.104,5.89,7.13,7.11,0.002,7.12,2.3,1.7,1037,0,99
40928.25,1,6,6,2671,?,9.17,5.83,0.274,7.19,7.13,7.11,0.002,7.12,3.6,1.4,1037,0,99
40928.2916666667,1,6,7,2672,?,20,10.17,0.331,15.03,7.12,7,0.009,7.05,5,1,1037,0,99
40928.3333333333,1,6,8,2673,?,23.83,19.83,0.103,21.61,7.01,6.95,0.005,6.98,5,2,1037.3,0,98.3
40928.375,1,6,9,2674,?,27.17,25.17,0.038,26.17,6.98,6.93,0.003,6.95,5,3,1037.6,0,97.6
40928.4166666667,1,6,10,2675,?,26.67,24.67,0.049,25.94,6.96,6.92,0.003,6.94,5,4,1038,0,97
40928.4583333333,1,6,11,2676,?,25.17,22,0.079,23.33,6.94,6.9,0.004,6.92,5.7,5.7,1037.7,0,90
40928.5,1,6,12,2677,?,21.67,19,0.073,20.19,6.97,6.93,0.004,6.95,6.4,7.4,1037.4,0,83
40928.5416666667,1,6,13,2678,?,19.33,18,0.036,18.67,7.01,6.94,0.005,6.97,7,9,1037,0,76
40928.5833333333,1,6,14,2679,?,20.67,18.17,0.066,19.39,6.97,6.89,0.007,6.92,8.7,9.7,1036,0,74.3
40928.625,1,6,15,2680,?,24,21.17,0.083,23.08,6.9,6.84,0.004,6.87,10.4,10.4,1035,0,72.6
40928.6666666667,1,6,16,2681,?,22.67,18.5,0.11,20.78,6.91,6.87,0.003,6.89,12,11,1034,0,71
40928.7083333333,1,6,17,2682,?,19.33,17.83,0.061,18.22,6.96,6.91,0.004,6.93,10.3,9,1034.3,0,78
40928.75,1,6,18,2683,?,19,16.33,0.081,17.58,6.95,6.93,0.002,6.94,8.6,7,1034.6,0,85
40928.7916666667,1,6,19,2684,?,17.17,14.33,0.108,15.5,6.98,6.95,0.002,6.96,7,5,1035,0,92
40928.8333333333,1,6,20,2685,?,15.5,14,0.07,15.06,6.99,6.93,0.005,6.95,6.7,4,1035,0,93.3
40928.875,1,6,21,2686,?,16.67,13.67,0.099,15.17,6.98,6.91,0.005,6.94,6.4,3,1035,0,94.6
40928.9166666667,1,6,22,2687,?,16.83,14.17,0.099,15.72,6.97,6.93,0.003,6.94,6,2,1035,0,96
40928.9583333333,1,6,23,2688,?,14.5,13.17,0.048,13.83,7.01,6.96,0.004,6.98,5.7,2,1035,0,97
40929,1,7,0,2689,?,13.33,10.67,0.121,12.14,7.03,7,0.003,7.02,5.4,2,1035,0,98
40929.0416666667,1,7,1,2690,?,10.83,7.83,0.2,9.03,7.07,7.03,0.003,7.05,5,2,1035,0,99
40929.0833333333,1,7,2,2691,?,9.33,7.33,0.143,8.56,7.09,7.07,0.002,7.08,5.3,2.3,1035,0,98.3
40929.125,1,7,3,2692,?,9,6,0.271,7.08,7.1,7.08,0.002,7.09,5.6,2.6,1035,0,97.6
40929.1666666667,1,7,4,2693,?,6,5.67,0.042,5.92,7.12,7.09,0.002,7.1,6,3,1035,0.1,97
40929.2083333333,1,7,5,2694,?,6.33,5.83,0.046,6.06,7.13,7.1,0.002,7.12,6,2.3,1034.7,0.1,97.3
40929.25,1,7,6,2695,?,6.83,5.83,0.093,6.25,7.16,7.12,0.003,7.13,6,1.6,1034.4,0.1,97.6
40929.2916666667,1,7,7,2696,?,9.17,6.5,0.182,7.94,7.15,7.1,0.003,7.12,6,1,1034,0,98
40929.3333333333,1,7,8,2697,?,17.5,10,0.294,13.53,7.13,7.09,0.004,7.1,6.7,2,1034,0,96
40929.375,1,7,9,2698,?,26.5,19.5,0.171,23.53,7.04,6.9,0.011,6.98,7.4,3,1034,0,94
40929.4166666667,1,7,10,2699,?,29.5,26,0.071,28,6.93,6.85,0.008,6.88,8,4,1034,0,92
40929.4583333333,1,7,11,2700,?,28.67,26.67,0.044,27.89,6.87,6.83,0.004,6.85,8,5.7,1033.3,0,85
40929.5,1,7,12,2701,?,27,21.33,0.126,23.97,6.95,6.87,0.006,6.91,8,7.4,1032.6,0,78
40929.5416666667,1,7,13,2702,?,21.33,20,0.035,20.61,6.96,6.93,0.003,6.94,8,9,1032,0,71
40929.5833333333,1,7,14,2703,?,20.83,19.33,0.04,20.14,6.94,6.91,0.003,6.93,9.7,9.3,1031.3,0,70.3
40929.625,1,7,15,2704,?,22.83,20.83,0.061,21.53,6.92,6.9,0.002,6.91,11.4,9.6,1030.6,0,69.6
40929.6666666667,1,7,16,2705,?,21.83,18.5,0.105,19.75,6.96,6.9,0.005,6.93,13,10,1030,0,69
40929.7083333333,1,7,17,2706,?,18,16.5,0.053,17.42,6.98,6.94,0.003,6.96,12.3,8.7,1030.3,0,76.7
40929.75,1,7,18,2707,?,18.5,16.5,0.063,17.61,6.98,6.96,0.002,6.97,11.6,7.4,1030.6,0,84.4
40929.7916666667,1,7,19,2708,?,17.5,14.83,0.098,16.44,7.02,6.99,0.003,7,11,6,1031,0,92
40929.8333333333,1,7,20,2709,?,15.67,14.5,0.041,15.06,7.02,6.98,0.003,7.01,10.3,5.3,1031,0,93.7
40929.875,1,7,21,2710,?,17.17,15.17,0.063,16.19,7.02,6.96,0.005,6.99,9.6,4.6,1031,0,95.4
40929.9166666667,1,7,22,2711,?,16.5,15.5,0.036,16.08,7.02,6.98,0.004,7,9,4,1031,0,97
40929.9583333333,1,7,23,2712,?,15.5,12.17,0.134,13.67,7.05,7.01,0.005,7.04,8.3,4.3,1030.7,0,97
40930,1,1,0,2713,?,12.83,11.67,0.052,12.31,7.09,7.05,0.003,7.07,7.6,4.6,1030.4,0,97
40930.0416666667,1,1,1,2714,?,11.5,9,0.173,9.81,7.11,7.09,0.002,7.1,7,5,1030,0.1,97
40930.0833333333,1,1,2,2715,?,10,7.83,0.127,8.97,7.13,7.12,0.002,7.12,6.7,4.7,1029.7,0.1,97
40930.125,1,1,3,2716,?,8.83,6,0.223,7.22,7.16,7.13,0.003,7.15,6.4,4.4,1029.4,0.1,97
40930.1666666667,1,1,4,2717,?,6.33,5.83,0.05,6.14,7.19,7.16,0.003,7.16,6,4,1029,0,97
40930.2083333333,1,1,5,2718,?,6.5,5.83,0.064,6.11,7.18,7.17,0.001,7.17,5.7,3.3,1028.7,0,97
40930.25,1,1,6,2719,?,6.5,5.83,0.071,6.28,7.21,7.17,0.003,7.19,5.4,2.6,1028.4,0,97
40930.2916666667,1,1,7,2720,?,7.83,6.67,0.102,7.11,7.21,7.18,0.003,7.19,5,2,1028,0,97
40930.3333333333,1,1,8,2721,?,13.5,8.33,0.269,10.64,7.21,7.16,0.004,7.18,5.7,3,1028.3,0,95.7
40930.375,1,1,9,2722,?,23.67,14.67,0.237,19.22,7.16,7.05,0.009,7.1,6.4,4,1028.6,0,94.4
40930.4166666667,1,1,10,2723,?,28.5,24.17,0.083,26.36,7.05,6.91,0.011,6.97,7,5,1029,0,93
40930.4583333333,1,1,11,2724,?,29.67,27.5,0.039,28.56,6.94,6.89,0.004,6.91,9,6.3,1028,0,85.3
40930.5,1,1,12,2725,?,28,24.33,0.084,26.56,6.97,6.89,0.006,6.93,11,7.6,1027,0,77.6
40930.5416666667,1,1,13,2726,?,25.67,19.5,0.146,22.39,7.01,6.97,0.004,7,13,9,1026,0,70
40930.5833333333,1,1,14,2727,?,20,18.5,0.044,19.36,7.03,6.99,0.003,7.01,14.3,9.3,1025.3,0,69.7
40930.625,1,1,15,2728,?,22.5,19.17,0.089,21.03,7.02,6.98,0.004,7,15.6,9.6,1024.6,0,69.4
40930.6666666667,1,1,16,2729,?,21.17,16.83,0.139,18.58,7.03,6.98,0.004,7.01,17,10,1024,0,69
40930.7083333333,1,1,17,2730,?,17.67,15.17,0.076,16.42,7.04,7.01,0.002,7.03,15.3,8.3,1024.3,0,76.7
40930.75,1,1,18,2731,?,17.17,16.17,0.036,16.78,7.05,7.02,0.003,7.04,13.6,6.6,1024.6,0,84.4
40930.7916666667,1,1,19,2732,?,16.83,15,0.067,16.08,7.05,7.04,0.001,7.04,12,5,1025,0,92
40930.8333333333,1,1,20,2733,?,17.67,15,0.098,16.64,7.05,7.01,0.003,7.03,11.3,4.7,1025,0,93.7
40930.875,1,1,21,2734,?,18,17,0.03,17.47,7.05,6.99,0.004,7.01,10.6,4.4,1025,0,95.4
40930.9166666667,1,1,22,2735,?,17.67,14,0.133,16.14,7.05,7.01,0.004,7.03,10,4,1025,0,97
40930.9583333333,1,1,23,2736,?,14.67,12.17,0.097,13.47,7.09,7.05,0.002,7.07,9.7,3.7,1025,0,97.3
40931,1,2,0,2737,?,12.5,9.33,0.18,11.39,7.12,7.09,0.002,7.1,9.4,3.4,1025,0,97.6
40931.0416666667,1,2,1,2738,?,9.5,6.83,0.221,7.78,7.16,7.13,0.002,7.14,9,3,1025,0,98
40931.0833333333,1,2,2,2739,?,8.33,6.17,0.172,7.44,7.17,7.16,0.001,7.17,9.3,3.3,1025,0,97.3
40931.125,1,2,3,2740,?,7.83,5.67,0.2,6.53,7.21,7.18,0.002,7.19,9.6,3.6,1025,0,96.6
40931.1666666667,1,2,4,2741,?,5.83,5.5,0.04,5.61,7.23,7.2,0.002,7.22,10,4,1025,0.1,96
40931.2083333333,1,2,5,2742,?,6.33,5.67,0.056,6,7.24,7.23,0.001,7.24,9.7,4,1024.7,0.1,96
40931.25,1,2,6,2743,?,8.67,6.33,0.186,7.31,7.27,7.23,0.004,7.24,9.4,4,1024.4,0.1,96
40931.2916666667,1,2,7,2744,?,18.83,9.83,0.342,14.94,7.22,7.11,0.008,7.16,9,4,1024,0.1,96
40931.3333333333,1,2,8,2745,?,23.33,19.83,0.083,21.64,7.11,7.05,0.004,7.08,9.3,4.3,1024,0.1,94.7
40931.375,1,2,9,2746,?,26.67,23.83,0.056,25.25,7.08,7,0.006,7.03,9.6,4.6,1024,0.1,93.4
40931.4166666667,1,2,10,2747,?,30.17,27.67,0.049,29.08,7.03,6.97,0.004,7,10,5,1024,0.1,92
40931.4583333333,1,2,11,2748,?,29.67,23.5,0.172,25.31,7.05,6.98,0.007,7.01,11.7,6.3,1024,0.1,86
40931.5,1,2,12,2749,?,23,19.5,0.105,20.81,7.06,6.98,0.007,7.02,13.4,7.6,1024,0.1,80
40931.5416666667,1,2,13,2750,?,18.83,17.33,0.056,18.36,7.05,7.01,0.004,7.03,15,9,1024,0,74
40931.5833333333,1,2,14,2751,?,22.5,19,0.105,20.36,7.01,6.96,0.004,6.99,16.3,9,1023.3,0,73
40931.625,1,2,15,2752,?,24,21.5,0.06,22.86,6.96,6.89,0.005,6.93,17.6,9,1022.6,0,72
40931.6666666667,1,2,16,2753,?,24.33,18.33,0.163,20.92,7.03,6.94,0.006,6.99,19,9,1022,0.1,71
40931.7083333333,1,2,17,2754,?,18.17,16.17,0.066,17.31,7.05,7.02,0.002,7.04,17,7.7,1022.7,0.1,78.7
40931.75,1,2,18,2755,?,16.67,15.17,0.05,15.97,7.08,7.04,0.004,7.05,15,6.4,1023.4,0.1,86.4
40931.7916666667,1,2,19,2756,?,16.17,14.83,0.052,15.36,7.08,7.03,0.005,7.06,13,5,1024,0.1,94
40931.8333333333,1,2,20,2757,?,17,14.83,0.093,15.56,7.08,7.01,0.005,7.05,13,5,1024.7,0.1,94.7
40931.875,1,2,21,2758,?,18.5,16.5,0.066,17.67,7.05,6.98,0.006,7.01,13,5,1025.4,0.1,95.4
40931.9166666667,1,2,22,2759,?,18.83,15.33,0.124,17.5,7.07,7.01,0.005,7.03,13,5,1026,0.1,96
40931.9583333333,1,2,23,2760,?,14.5,11.33,0.135,12.78,7.11,7.08,0.002,7.09,13.3,4.3,1026.3,0.1,96.3
40932,1,3,0,2761,?,15.17,9,0.27,12.33,7.15,7.05,0.009,7.11,13.6,3.6,1026.6,0.1,96.6
40932.0416666667,1,3,1,2762,?,9.67,6.17,0.323,7.31,7.17,7.15,0.002,7.16,14,3,1027,0.1,97
40932.0833333333,1,3,2,2763,?,7.17,5.83,0.147,6.25,7.21,7.17,0.003,7.19,13,2.7,1027,0.1,97
40932.125,1,3,3,2764,?,6,5.33,0.072,5.75,7.23,7.19,0.003,7.22,12,2.4,1027,0.1,97
40932.1666666667,1,3,4,2765,?,6,5.33,0.069,5.61,7.26,7.23,0.003,7.24,11,2,1027,0,97
40932.2083333333,1,3,5,2766,?,6.33,5.5,0.083,6,7.28,7.24,0.004,7.25,11.3,2,1027,0,97
40932.25,1,3,6,2767,?,8.83,6.17,0.195,7.39,7.26,7.23,0.002,7.24,11.6,2,1027,0,97
40932.2916666667,1,3,7,2768,?,19.33,9.67,0.357,15.03,7.22,7.1,0.009,7.16,12,2,1027,0,97
40932.3333333333,1,3,8,2769,?,22.33,19.67,0.088,21.56,7.12,7.04,0.007,7.07,12.3,2.7,1027.3,0,95.7
40932.375,1,3,9,2770,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,12.6,3.4,1027.6,0,94.4
40932.4166666667,1,3,10,2771,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,13,4,1028,0,93
40932.4583333333,1,3,11,2772,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,13.7,5.3,1027.3,0,85
40932.5,1,3,12,2773,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,14.4,6.6,1026.6,0,77
40932.5416666667,1,3,13,2774,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,15,8,1026,0,69
40932.5833333333,1,3,14,2775,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,14.7,8.3,1025.3,0,67
40932.625,1,3,15,2776,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,14.4,8.6,1024.6,0,65
40932.6666666667,1,3,16,2777,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,14,9,1024,0,63
40932.7083333333,1,3,17,2778,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,13.3,7.3,1024.7,0,71.3
40932.75,1,3,18,2779,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,12.6,5.6,1025.4,0,79.6
40932.7916666667,1,3,19,2780,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,12,4,1026,0,88
40932.8333333333,1,3,20,2781,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,11,3.3,1026,0,89.7
40932.875,1,3,21,2782,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,10,2.6,1026,0,91.4
40932.9166666667,1,3,22,2783,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,9,2,1026,0,93
40932.9583333333,1,3,23,2784,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7.7,1,1025.7,0,93.7
40933,1,4,0,2785,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6.4,0,1025.4,0,94.4
40933.0416666667,1,4,1,2786,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,5,-1,1025,0,95
40933.0833333333,1,4,2,2787,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,4,-1.3,1024.7,0,93.7
40933.125,1,4,3,2788,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,3,-1.6,1024.4,0,92.4
40933.1666666667,1,4,4,2789,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,2,-2,1024,0,91
40933.2083333333,1,4,5,2790,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,2.3,-2,1023.3,0,89.7
40933.25,1,4,6,2791,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,2.6,-2,1022.6,0,88.4
40933.2916666667,1,4,7,2792,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,3,-2,1022,0,87
40933.3333333333,1,4,8,2793,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,4,-0.3,1022,0,80
40933.375,1,4,9,2794,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,5,1.4,1022,0,73
40933.4166666667,1,4,10,2795,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6,3,1022,0,66
40933.4583333333,1,4,11,2796,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7.3,5,1021.3,0,60
40933.5,1,4,12,2797,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,8.6,7,1020.6,0,54
40933.5416666667,1,4,13,2798,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,10,9,1020,0,48
40933.5833333333,1,4,14,2799,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,10,9.3,1019,0,47.7
40933.625,1,4,15,2800,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,10,9.6,1018,0,47.4
40933.6666666667,1,4,16,2801,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,10,10,1017,0,47
40933.7083333333,1,4,17,2802,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,9,7.7,1017.3,0,57.3
40933.75,1,4,18,2803,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,8,5.4,1017.6,0,67.6
40933.7916666667,1,4,19,2804,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7,3,1018,0,78
40933.8333333333,1,4,20,2805,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6.7,2,1018.3,0,79.3
40933.875,1,4,21,2806,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6.4,1,1018.6,0,80.6
40933.9166666667,1,4,22,2807,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6,0,1019,0,82
40933.9583333333,1,4,23,2808,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6.3,0,1019,0,83.3
40934,1,5,0,2809,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6.6,0,1019,0,84.6
40934.0416666667,1,5,1,2810,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7,0,1019,0,86
40934.0833333333,1,5,2,2811,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7,-0.3,1018.7,0,87
40934.125,1,5,3,2812,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7,-0.6,1018.4,0,88
40934.1666666667,1,5,4,2813,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,7,-1,1018,0,89
40934.2083333333,1,5,5,2814,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,6.3,-1.3,1018,0,90.3
40934.25,1,5,6,2815,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,5.6,-1.6,1018,0,91.6
40934.2916666667,1,5,7,2816,?,22.33,22.33,0,22.33,7.04,7.04,0,7.04,5,-2,1018,0,93
40934.3333333333,1,5,8,2817,?,17.17,9.17,0.323,12.97,7.14,7.07,0.006,7.1,4,-0.7,1018.7,0,90
40934.375,1,5,9,2818,?,26,17.33,0.237,22.72,7.06,6.91,0.012,6.98,3,0.6,1019.4,0,87
40934.4166666667,1,5,10,2819,?,30,27.33,0.051,28.56,6.9,6.86,0.003,6.88,2,2,1020,0,84
40934.4583333333,1,5,11,2820,?,29.33,27,0.051,28.44,6.85,6.73,0.012,6.77,4.7,4,1019.7,0,76.3
40934.5,1,5,12,2821,?,25.5,22.5,0.068,24.14,6.81,6.74,0.005,6.77,7.4,6,1019.4,0,68.6
40934.5416666667,1,5,13,2822,?,22.33,20.17,0.059,21.08,6.95,6.84,0.009,6.9,10,8,1019,0,61
40934.5833333333,1,5,14,2823,?,21.83,19.33,0.062,20.56,6.91,6.89,0.002,6.9,12.7,8,1018.7,0,62
40934.625,1,5,15,2824,?,23,20.33,0.065,21.75,6.9,6.87,0.002,6.89,15.4,8,1018.4,0,63
40934.6666666667,1,5,16,2825,?,21.5,18.17,0.092,20,6.92,6.89,0.002,6.91,18,8,1018,0,64
40934.7083333333,1,5,17,2826,?,18.33,15.67,0.106,16.58,6.95,6.91,0.003,6.93,17,6.3,1018.7,0,73.7
40934.75,1,5,18,2827,?,19,17.33,0.056,18.36,6.95,6.93,0.002,6.94,16,4.6,1019.4,0,83.4
40934.7916666667,1,5,19,2828,?,17.83,16,0.068,17.17,6.96,6.93,0.002,6.95,15,3,1020,0.1,93
40934.8333333333,1,5,20,2829,?,16.17,15.17,0.034,15.64,6.97,6.95,0.001,6.96,14.7,2.7,1020.7,0.1,94
40934.875,1,5,21,2830,?,16.67,15.17,0.052,16,6.96,6.93,0.002,6.95,14.4,2.4,1021.4,0.1,95
40934.9166666667,1,5,22,2831,?,17.67,15.17,0.082,16.33,6.99,6.93,0.005,6.96,14,2,1022,0.1,96
40934.9583333333,1,5,23,2832,?,15.67,12,0.192,13.14,7.04,6.97,0.006,7,14,1.7,1022.3,0.2,96.3
40935,1,6,0,2833,?,13.33,10.33,0.127,11.83,7.03,6.99,0.004,7.02,14,1.4,1022.6,0.3,96.6
40935.0416666667,1,6,1,2834,?,10.83,8.5,0.123,9.69,7.06,7.04,0.002,7.06,14,1,1023,0.4,97
40935.0833333333,1,6,2,2835,?,10.33,7.83,0.143,9.14,7.09,7.07,0.002,7.08,14,0.7,1023,0.5,96.7
40935.125,1,6,3,2836,?,9.83,6.5,0.292,7.61,7.13,7.08,0.004,7.11,14,0.4,1023,0.6,96.4
40935.1666666667,1,6,4,2837,?,6.33,5.67,0.06,5.97,7.14,7.12,0.002,7.13,14,0,1023,0.6,96
40935.2083333333,1,6,5,2838,?,6.17,5.67,0.062,5.81,7.16,7.13,0.002,7.15,14,-0.3,1023,0.6,95.7
40935.25,1,6,6,2839,?,6,5.67,0.038,5.89,7.19,7.16,0.002,7.17,14,-0.6,1023,0.6,95.4
40935.2916666667,1,6,7,2840,?,7.67,6,0.129,6.89,7.19,7.18,0.001,7.18,14,-1,1023,0.7,95
